Timestamp(Standard),CH0:Temperature(degC),CH1:Depth(dbar)
2024-01-10 00:53:19,28.653,29.604
2024-01-10 00:54:19,28.656,29.493
2024-01-10 00:55:19,28.658,29.499
2024-01-10 00:56:19,28.658,29.658
2024-01-10 00:57:19,28.660,29.183
2024-01-10 00:58:19,28.655,29.184
2024-01-10 00:59:19,28.650,29.143
2024-01-10 01:00:19,28.651,29.032
2024-01-10 01:01:19,28.650,29.131
2024-01-10 01:02:19,28.652,29.059
2024-01-10 01:03:19,28.650,28.917
2024-01-10 01:04:19,28.654,28.902
2024-01-10 01:05:19,28.653,28.605
2024-01-10 01:06:19,28.653,28.634
2024-01-10 01:07:19,28.654,28.500
2024-01-10 01:08:19,28.655,28.032
2024-01-10 01:09:19,28.655,27.840
2024-01-10 01:10:19,28.656,28.244
2024-01-10 01:11:19,28.657,28.271
2024-01-10 01:12:19,28.655,28.363
2024-01-10 01:13:19,28.646,28.338
2024-01-10 01:14:19,28.649,28.388
2024-01-10 01:15:19,28.656,28.248
2024-01-10 01:16:19,28.656,28.101
2024-01-10 01:17:19,28.656,27.947
2024-01-10 01:18:19,28.655,28.188
2024-01-10 01:19:19,28.655,28.075
2024-01-10 01:20:19,28.657,28.070
2024-01-10 01:21:19,28.658,28.031
2024-01-10 01:22:19,28.657,28.034
2024-01-10 01:23:19,28.658,28.039
2024-01-10 01:24:19,28.657,28.084
2024-01-10 01:25:19,28.655,28.079
2024-01-10 01:26:19,28.656,27.925
2024-01-10 01:27:19,28.653,27.978
2024-01-10 01:28:18,28.654,27.874
2024-01-10 01:29:18,28.655,27.765
2024-01-10 01:30:18,28.655,27.680
2024-01-10 01:31:18,28.651,27.776
2024-01-10 01:32:18,28.652,27.691
2024-01-10 01:33:18,28.652,27.919
2024-01-10 01:34:18,28.645,27.788
2024-01-10 01:35:18,28.647,27.772
2024-01-10 01:36:17,28.642,27.886
2024-01-10 01:37:17,28.645,28.106
2024-01-10 01:38:17,28.645,27.876
2024-01-10 01:39:17,28.646,28.090
2024-01-10 01:40:17,28.643,27.857
2024-01-10 01:41:17,28.642,28.050
2024-01-10 01:42:17,28.646,27.916
2024-01-10 01:43:16,28.647,27.639
2024-01-10 01:44:16,28.646,27.614
2024-01-10 01:45:16,28.646,27.702
2024-01-10 01:46:16,28.638,27.619
2024-01-10 01:47:16,28.641,27.795
2024-01-10 01:48:16,28.645,27.569
2024-01-10 01:49:16,28.644,27.450
2024-01-10 01:50:16,28.644,27.396
2024-01-10 01:51:16,28.641,27.457
2024-01-10 01:52:16,28.641,27.451
2024-01-10 01:53:16,28.640,27.270
2024-01-10 01:54:16,28.641,27.115
2024-01-10 01:55:16,28.641,27.089
2024-01-10 01:56:16,28.643,27.112
2024-01-10 01:57:16,28.646,27.171
2024-01-10 01:58:16,28.645,27.153
2024-01-10 01:59:16,28.645,27.142
2024-01-10 02:00:16,28.641,27.149
2024-01-10 02:01:16,28.643,27.114
2024-01-10 02:02:16,28.640,27.154
2024-01-10 02:03:16,28.641,27.072
2024-01-10 02:04:16,28.640,27.245
2024-01-10 02:05:16,28.641,27.263
2024-01-10 02:06:16,28.643,26.971
2024-01-10 02:07:16,28.642,27.044
2024-01-10 02:08:16,28.639,27.187
2024-01-10 02:09:16,28.640,27.156
2024-01-10 02:10:16,28.640,27.131
2024-01-10 02:11:16,28.642,27.059
2024-01-10 02:12:16,28.637,27.019
2024-01-10 02:13:16,28.640,27.124
2024-01-10 02:14:16,28.641,27.212
2024-01-10 02:15:16,28.640,27.187
2024-01-10 02:16:16,28.639,27.313
2024-01-10 02:17:16,28.639,27.286
2024-01-10 02:18:16,28.640,27.455
2024-01-10 02:19:16,28.639,27.425
2024-01-10 02:20:16,28.639,27.154
2024-01-10 02:21:16,28.639,27.132
2024-01-10 02:22:16,28.640,27.301
2024-01-10 02:23:16,28.637,27.305
2024-01-10 02:24:16,28.639,27.225
2024-01-10 02:25:16,28.638,27.121
2024-01-10 02:26:16,28.638,27.312
2024-01-10 02:27:16,28.638,27.398
